Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
18407,15.27,-11.85,8,0.19,784,0.00,0.00,0.8280,2.05,1.0000,11.99,14.50,0,0,0,0,0,0,0.00,14.53,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
18570,15.27,-11.83,8,0.18,767,0.00,0.00,0.8230,2.05,1.0000,11.99,15.50,0,0,0,0,0,0,0.00,14.52,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
18733,15.39,-11.85,8,0.19,762,0.00,0.00,0.8230,2.05,1.0000,11.99,15.00,0,0,0,0,0,0,0.00,14.52,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
18896,15.62,-11.85,8,0.19,743,0.00,0.00,0.8330,2.05,1.0000,11.99,15.50,0,0,0,0,0,0,0.00,14.53,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19060,15.73,-11.83,8,0.19,732,0.00,0.00,0.8305,2.05,1.0000,11.99,16.00,0,0,0,0,0,0,0.00,14.52,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19222,15.85,-11.83,8,0.19,730,0.00,0.00,0.8230,2.05,1.0000,11.99,16.00,0,0,0,0,0,0,0.00,14.52,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19385,16.08,-11.83,8,0.19,712,0.00,0.00,0.8305,2.05,1.0000,11.99,16.00,0,0,0,0,0,0,0.00,14.52,2.31,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19548,16.08,-11.83,8,0.20,712,0.00,0.00,0.8280,2.05,1.0000,11.99,16.00,0,0,0,0,0,0,0.00,14.52,2.34,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19711,16.08,-11.83,8,0.20,709,0.00,0.00,0.8230,2.05,1.0000,11.99,16.00,0,0,0,0,0,0,0.00,14.52,2.44,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
19873,16.19,-11.85,8,0.20,715,0.00,0.00,0.8230,2.05,1.0000,11.99,15.50,0,0,0,0,0,0,0.00,14.55,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
20037,16.08,-11.85,8,0.21,728,0.00,0.00,0.8305,2.05,1.0000,11.99,14.50,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
20200,16.08,-11.83,8,0.21,739,0.00,0.00,0.8280,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
20363,16.08,-11.83,8,0.21,752,0.00,0.00,0.8255,2.30,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
20526,15.96,-11.85,8,0.21,764,0.00,0.00,0.8330,2.30,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
20688,15.96,-11.83,8,0.21,766,0.00,0.00,0.8305,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
20851,15.96,-11.83,8,0.21,778,0.00,0.00,0.8280,2.05,1.0000,11.99,9.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21014,15.85,-11.83,8,0.21,795,0.00,0.00,0.8205,2.05,1.0000,11.99,8.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21178,15.85,-11.83,8,0.21,786,0.00,0.00,0.8230,2.05,1.0000,11.99,9.00,0,0,0,0,0,0,0.00,14.52,2.56,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21340,15.73,-11.83,8,0.20,782,0.00,0.00,0.8305,2.05,1.0000,11.99,10.00,0,0,0,0,0,0,0.00,14.52,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21503,15.73,-11.83,8,0.20,781,0.00,0.00,0.8205,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.52,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21665,15.73,-11.85,8,0.20,825,0.00,0.00,0.8380,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.52,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
21828,15.96,-11.83,8,0.20,760,0.00,0.00,0.8305,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
21992,15.96,-11.83,8,0.20,743,0.00,0.00,0.8280,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
22154,16.08,-11.83,8,0.20,747,0.00,0.00,0.8330,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.44,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
22317,16.19,-11.83,8,0.20,745,0.00,0.00,0.8380,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.44,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
22480,16.19,-11.85,8,0.20,743,0.00,0.00,0.8405,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.53,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
22643,16.19,-11.83,8,0.20,746,0.00,0.00,0.8280,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.44,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
22806,16.19,-11.83,8,0.20,743,0.00,0.00,0.8330,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
22968,16.19,-11.83,8,0.20,738,0.00,0.00,0.8380,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23131,16.19,-11.83,8,0.20,736,0.00,0.00,0.8280,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23295,16.19,-11.83,8,0.21,734,0.00,0.00,0.8255,2.05,1.0000,11.99,13.50,0,0,0,0,0,0,0.00,14.52,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23457,16.19,-11.83,8,0.21,743,0.00,0.00,0.8205,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23621,16.31,-11.83,8,0.21,746,0.00,0.00,0.8355,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.56,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23783,16.31,-11.83,8,0.21,748,0.00,0.00,0.8305,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.56,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
23946,16.42,-11.83,8,0.21,757,0.00,0.00,0.8280,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
24109,16.54,-11.85,8,0.21,762,0.00,0.00,0.8255,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
24272,16.54,-11.83,8,0.21,748,0.00,0.00,0.8305,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
24435,16.54,-11.83,8,0.21,745,0.00,0.00,0.8230,2.05,1.0000,11.99,14.00,0,0,0,0,0,0,0.00,14.53,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
24598,16.65,-11.83,8,0.21,738,0.00,0.00,0.8255,2.05,1.0000,11.99,14.00,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
24761,16.65,-11.85,8,0.21,748,0.00,0.00,0.8405,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
24924,16.65,-11.85,8,0.21,744,0.00,0.00,0.8305,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.53,2.56,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25087,16.54,-11.86,8,0.21,738,0.00,0.00,0.8330,2.05,1.0000,11.99,14.00,0,0,0,0,0,0,0.00,14.55,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25250,16.54,-11.86,8,0.22,754,0.00,0.00,0.8355,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.55,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25413,16.54,-11.83,8,0.22,748,0.00,0.00,0.8280,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.64,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25575,16.77,-11.83,8,0.22,748,0.00,0.00,0.8230,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25738,16.77,-11.85,8,0.22,766,0.00,0.00,0.8230,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.53,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
25901,16.77,-11.83,8,0.22,770,0.00,0.00,0.8380,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.52,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26064,16.77,-11.85,8,0.22,777,0.00,0.00,0.8330,2.05,1.0000,11.99,10.00,0,0,0,0,0,0,0.00,14.53,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26228,16.77,-11.83,8,0.22,772,0.00,0.00,0.8280,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.47,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26390,16.77,-11.85,8,0.22,818,0.00,0.00,0.8380,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.52,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26553,16.77,-11.83,8,0.22,827,0.00,0.00,0.8305,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.53,2.66,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26716,16.77,-11.83,8,0.21,764,0.00,0.00,0.8305,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.52,2.64,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
26879,16.77,-11.83,8,0.21,777,0.00,0.00,0.8230,2.05,1.0000,11.99,9.00,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
27042,16.77,-11.86,8,0.21,776,0.00,0.00,0.8255,2.05,1.0000,11.99,10.00,0,0,0,0,0,0,0.00,14.55,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
27206,16.77,-11.86,8,0.21,756,0.00,0.00,0.8355,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.61,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
27369,17.00,-11.83,8,0.21,758,0.00,0.00,0.8305,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
27531,17.11,-11.85,8,0.21,746,0.00,0.00,0.8255,2.05,1.0000,11.99,14.00,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
27694,17.11,-11.83,8,0.21,746,0.00,0.00,0.8380,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
27857,17.23,-11.83,8,0.21,753,0.00,0.00,0.8305,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
28021,17.34,-11.83,8,0.21,754,0.00,0.00,0.8280,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
28184,17.34,-11.83,8,0.21,763,0.00,0.00,0.8330,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.122
28346,17.23,-11.85,8,0.21,762,0.00,0.00,0.8280,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
28509,17.23,-11.83,8,0.21,757,0.00,0.00,0.8380,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
28672,17.11,-11.85,8,0.21,758,0.00,0.00,0.8230,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
28834,17.11,-11.83,8,0.21,750,0.00,0.00,0.8255,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.47,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
28997,17.11,-11.85,8,0.21,747,0.00,0.00,0.8330,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,-0.122
29161,17.11,-11.83,8,0.21,751,0.00,0.00,0.8230,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
29324,17.11,-11.83,8,0.21,744,0.00,0.00,0.8205,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.52,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
29487,17.23,-11.83,8,0.21,732,0.00,0.00,0.8355,2.05,1.0000,11.99,14.00,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
29649,17.23,-11.83,8,0.21,741,0.00,0.00,0.8230,2.05,1.0000,11.99,12.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
29812,17.23,-11.85,8,0.21,744,0.00,0.00,0.8330,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
29975,17.23,-11.85,8,0.21,746,0.00,0.00,0.8255,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30138,17.23,-11.85,8,0.21,743,0.00,0.00,0.8330,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30301,17.23,-11.83,8,0.21,753,0.00,0.00,0.8380,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30464,17.11,-11.85,8,0.21,744,0.00,0.00,0.8230,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30627,17.11,-11.83,8,0.22,736,0.00,0.00,0.8280,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30790,17.11,-11.83,8,0.22,731,0.00,0.00,0.8305,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
30953,17.11,-11.83,8,0.22,730,0.00,0.00,0.8255,2.05,1.0000,11.99,13.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31116,17.23,-11.85,8,0.22,738,0.00,0.00,0.8330,2.05,1.0000,11.99,12.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31279,17.23,-11.86,8,0.22,750,0.00,0.00,0.8280,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.55,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31442,17.34,-11.85,8,0.22,752,0.00,0.00,0.8330,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31605,17.34,-11.83,8,0.22,747,0.00,0.00,0.8330,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31767,17.46,-11.83,8,0.22,748,0.00,0.00,0.8155,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
31930,17.34,-11.85,8,0.21,754,0.00,0.00,0.8255,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.53,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32093,17.34,-11.83,8,0.21,757,0.00,0.00,0.8280,2.05,1.0000,11.99,11.50,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32256,17.34,-11.85,8,0.21,766,0.00,0.00,0.8255,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32419,17.34,-11.83,8,0.21,764,0.00,0.00,0.8330,2.05,1.0000,11.99,11.00,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32582,17.23,-11.86,8,0.21,770,0.00,0.00,0.8255,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32745,17.23,-11.83,8,0.21,772,0.00,0.00,0.8330,2.05,1.0000,11.99,10.50,0,0,0,0,0,0,0.00,14.53,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,14,0.000
32908,17.23,-11.83,8,0.22,772,0.00,0.00,0.8205,2.05,1.0000,11.79,9.00,0,0,0,0,0,0,0.00,14.52,6.21,1.14,14.70,0.00,0.00,0.000,119.99,-12.78,12.01,11,3.052
33071,17.23,-11.85,8,0.71,718,0.00,0.00,0.8280,4.10,1.0000,13.28,16.00,0,0,0,0,0,0,0.00,14.52,15.71,2.12,14.70,0.00,0.00,0.000,24.00,-12.78,14.48,9,-1.221
33234,18.83,-11.85,8,0.69,807,0.00,0.00,0.8205,5.38,1.0000,14.04,15.50,1,1,0,0,0,0,3.50,14.53,2.69,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,9,0.000
33397,17.34,-11.86,8,0.42,1218,0.00,0.00,0.8205,3.84,1.0000,12.83,2.50,0,0,0,0,0,0,0.00,14.53,2.32,1.04,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,9,0.122
33561,14.13,-7.21,8,0.43,1326,0.00,0.00,0.8530,2.82,1.0000,18.72,-3.00,0,0,0,0,0,0,0.00,14.52,27.41,1.30,14.70,0.00,0.00,0.000,180.06,-12.56,28.13,13,-3.906
33722,12.86,-11.83,8,0.53,1350,0.00,0.00,0.8280,4.10,1.0000,19.61,16.50,0,1,0,0,0,0,1.00,14.52,4.80,1.46,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
33885,14.01,-11.85,8,0.33,1496,0.00,0.00,0.8205,3.07,1.0000,19.05,13.00,0,0,0,0,0,0,0.00,14.53,4.16,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34048,12.40,-11.85,8,0.25,1441,0.00,0.00,0.8230,2.30,1.0000,17.00,12.00,0,1,0,0,0,0,0.00,14.55,4.25,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34212,12.86,-11.85,8,0.22,1188,0.00,0.00,0.8255,2.05,1.0000,11.99,8.00,1,0,0,0,0,0,0.00,14.55,3.67,1.18,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34375,13.78,-11.85,8,0.20,1070,0.00,0.00,0.8305,2.05,1.0000,11.99,17.00,0,0,0,0,0,0,0.00,14.55,2.97,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34537,14.59,-11.83,8,0.19,1015,0.00,0.00,0.8205,1.79,1.0000,11.99,17.00,0,0,0,0,0,0,0.00,14.53,2.69,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34700,15.50,-11.86,8,0.18,972,0.00,0.00,0.8280,1.79,1.0000,12.05,16.50,0,0,0,0,0,0,0.00,14.55,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
34863,15.96,-11.85,8,0.18,913,0.00,0.00,0.8330,1.79,1.0000,11.99,16.00,1,0,0,0,0,0,0.00,14.53,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
35026,16.19,-11.85,8,0.18,845,0.00,0.00,0.8728,1.79,1.0000,11.99,16.50,1,0,0,0,0,0,0.00,14.47,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.122
35189,16.65,-11.86,8,0.18,821,0.00,0.00,0.8678,1.79,1.0000,11.99,16.50,1,0,0,0,0,0,0.00,14.53,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
35352,17.34,-11.83,8,0.19,712,0.00,0.00,0.8305,2.05,1.0000,11.99,16.50,0,0,0,0,0,0,0.00,14.53,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
35515,17.80,-11.86,8,0.20,683,0.00,0.00,0.8380,2.05,1.0000,11.99,16.50,0,0,0,0,0,0,0.00,14.55,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
35678,17.92,-11.85,8,0.21,670,0.00,0.00,0.8355,2.05,1.0000,11.99,16.50,0,0,0,0,0,0,0.00,14.55,2.64,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
35841,17.92,-11.86,8,0.23,658,0.00,0.00,0.8305,2.05,1.0000,10.89,16.50,0,0,0,0,0,0,0.00,14.55,3.27,1.10,14.70,0.00,0.00,0.000,33.56,-12.78,0.00,9,2.075
36004,18.03,-11.86,8,0.77,620,0.00,0.00,0.8280,4.35,1.0000,12.93,15.00,0,0,0,0,0,0,1.00,14.55,26.42,2.04,14.70,0.00,0.00,0.000,167.16,-12.78,73.35,8,-0.610
36167,18.49,-11.86,8,0.87,576,0.00,0.00,0.8728,6.40,1.0000,12.36,8.50,2,1,0,0,0,0,3.50,14.55,3.11,1.24,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,8,-0.122
36329,19.29,-10.94,8,0.59,1092,0.00,0.00,0.8205,4.61,1.0000,14.43,5.00,0,0,0,0,0,0,2.00,14.55,8.53,1.04,14.70,0.00,0.00,0.000,182.42,-12.78,8.67,10,1.221
36493,15.04,-2.96,8,0.80,1392,0.00,0.00,0.8455,5.63,1.0000,16.38,13.50,0,0,0,0,0,0,0.50,14.61,16.12,2.00,14.70,0.00,0.00,0.000,8.00,-8.05,37.14,10,-1.099
36655,13.09,-11.85,8,0.49,1493,0.00,0.00,0.8305,4.10,1.0000,14.77,9.00,0,0,0,1,0,0,0.00,14.53,2.73,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,10,0.122
36818,11.60,-7.05,8,0.71,1210,0.00,0.00,0.8728,3.58,1.0000,16.07,16.00,0,1,0,1,0,0,0.00,14.53,32.34,2.22,14.70,0.00,0.00,0.000,194.60,-7.31,69.18,11,0.000
36981,11.94,-11.86,8,0.83,1064,0.00,0.00,0.8205,4.61,1.0000,13.69,12.00,1,1,0,1,0,0,1.50,14.61,8.27,1.82,14.70,0.00,0.00,0.000,0.00,-9.04,0.00,11,-0.610
37145,13.44,-11.86,8,0.55,1155,0.00,0.00,0.8205,3.84,1.0000,15.14,8.00,0,0,0,1,0,0,0.50,14.55,2.78,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
37307,13.55,-11.86,8,0.38,1036,0.00,0.00,0.8603,2.82,1.0000,13.65,19.50,0,1,0,1,0,0,0.00,14.53,2.64,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,-0.122
37470,12.98,-11.85,8,0.30,885,0.00,0.00,0.8280,2.30,1.0000,11.99,16.50,1,1,0,1,0,0,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.122
