Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
18242,14.36,-11.80,8,0.21,1218,0.00,0.00,0.7975,2.05,1.0000,16.91,19.00,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
18404,14.47,-11.79,8,0.21,1199,0.00,0.00,0.7988,2.05,1.0000,16.91,19.00,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
18568,14.47,-11.79,8,0.21,1152,0.00,0.00,0.7955,2.05,1.0000,16.91,17.50,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.122
18730,14.59,-11.79,8,0.21,1212,0.00,0.00,0.7965,2.05,1.0000,16.91,17.50,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,-0.122
18894,14.47,-11.79,8,0.21,1199,0.00,0.00,0.8027,2.05,1.0000,16.91,18.00,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
19057,14.59,-11.79,8,0.21,1197,0.00,0.00,0.7945,2.05,1.0000,16.91,18.50,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.122
19219,14.59,-11.79,8,0.22,1211,0.00,0.00,0.7988,2.05,1.0000,16.91,17.50,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
19382,14.59,-11.79,8,0.21,1218,0.00,0.00,0.7975,2.05,1.0000,16.91,17.50,0,0,0,0,0,0,0.00,14.47,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
19545,14.70,-7.22,8,0.26,1205,0.00,0.00,0.7965,2.05,1.0000,18.32,15.00,0,0,0,0,0,0,0.00,14.47,35.23,1.22,14.70,0.00,0.00,0.000,193.47,-12.78,25.00,11,0.977
19709,15.27,-8.16,8,0.90,1085,0.00,0.00,0.8037,5.38,1.0000,12.11,16.00,0,0,0,0,0,0,3.00,14.47,20.61,1.98,14.70,0.00,0.00,0.000,186.77,-9.15,72.44,16,-10.254
19871,18.60,-11.80,8,0.68,1588,0.00,0.00,0.7955,5.63,1.0000,20.37,19.50,0,0,0,1,0,0,3.00,14.47,6.17,1.46,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,16,0.000
20034,14.70,-10.43,8,0.50,1833,0.00,0.00,0.7965,3.58,1.0000,21.41,20.00,0,0,0,3,0,0,0.00,14.47,34.25,1.34,14.70,24.71,27.84,14.035,239.87,-11.85,29.82,13,1.099
20197,13.90,-11.79,8,0.77,1864,0.00,0.00,0.7975,5.89,1.0000,23.40,22.00,0,0,0,3,0,0,1.50,14.47,11.64,2.14,14.70,31.37,0.00,31.362,0.00,-3.42,0.00,13,-0.366
20360,13.78,-20.63,8,0.42,1876,0.00,0.00,0.7955,3.84,1.0000,22.62,14.00,0,0,0,3,0,0,0.00,14.47,7.63,1.40,14.70,46.67,22.35,43.037,10.59,-12.59,0.00,16,3.784
20523,12.63,-2.98,8,0.88,1680,0.00,0.00,0.7975,5.38,1.0000,19.61,21.00,0,0,0,3,0,0,0.50,14.47,30.69,2.32,14.70,20.00,10.20,25.268,233.54,-3.68,72.44,13,-3.906
20685,14.24,-11.79,8,0.67,1826,0.00,0.00,0.7988,5.12,1.0000,23.17,22.00,0,0,0,3,0,0,1.00,14.47,10.07,1.60,14.70,16.47,0.00,16.323,0.00,-12.78,0.00,13,0.000
20849,13.21,-11.79,8,0.44,1489,0.00,0.00,0.7988,3.33,1.0000,21.58,25.00,0,0,0,3,0,0,0.00,14.47,11.75,1.34,14.70,6.27,0.00,19.446,208.38,-12.78,5.31,13,2.930
21011,12.40,-7.87,8,0.92,1113,0.00,0.00,0.7975,4.86,1.0000,10.78,16.50,0,0,0,3,0,0,0.00,14.47,21.67,2.10,14.70,0.00,0.00,0.000,189.41,-7.00,64.65,12,-7.324
21175,14.01,-11.79,8,0.82,970,0.00,0.00,0.7955,4.86,1.0000,14.46,12.50,0,0,0,3,0,0,2.50,14.47,6.45,1.44,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,12,0.000
21338,14.47,-9.66,8,0.81,1002,0.00,0.00,0.8205,4.35,1.0000,11.71,18.00,0,0,0,3,0,0,1.00,14.47,26.72,2.00,14.70,0.00,0.00,0.000,180.92,-11.16,44.91,11,0.244
21500,14.24,-11.80,8,0.92,1029,0.00,0.00,0.7913,5.12,1.0000,12.39,11.00,0,0,0,3,0,0,2.50,14.49,10.03,1.70,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,-0.244
21664,14.70,-11.79,8,0.67,1061,0.00,0.00,0.7998,4.10,1.0000,20.22,22.00,0,0,0,3,0,0,1.50,14.49,5.64,1.30,14.70,0.00,0.00,0.000,59.24,-12.78,4.08,11,1.099
21827,13.09,-11.79,8,0.63,957,0.00,0.00,0.7988,3.33,1.0000,21.11,20.50,0,0,0,3,0,0,0.50,14.47,9.07,1.56,14.70,0.00,0.00,0.000,32.81,-12.78,8.04,11,-0.488
21989,13.09,-11.79,8,0.58,845,0.00,0.00,0.7988,3.07,1.0000,21.48,20.50,0,0,0,3,0,0,1.00,14.47,5.95,1.36,14.70,0.00,0.00,0.000,8.56,-12.78,2.24,11,0.000
22152,13.90,-11.79,8,0.53,854,0.00,0.00,0.7975,2.82,1.0000,22.68,21.50,0,0,0,3,0,0,0.50,14.47,5.49,1.28,14.70,0.00,0.00,0.000,28.51,-12.78,5.00,11,0.000
22315,14.13,-11.79,8,0.48,912,0.00,0.00,0.7998,2.82,1.0000,22.75,12.00,0,0,0,3,0,0,0.00,14.47,6.36,1.36,14.70,0.00,0.00,0.000,33.10,-12.78,5.91,11,0.000
22478,14.24,-11.79,8,0.47,905,0.00,0.00,0.7998,2.56,1.0000,23.06,22.00,0,0,0,3,0,0,0.00,14.47,6.25,1.40,14.70,0.00,0.00,0.000,18.40,-12.78,4.68,11,-0.122
22641,14.59,-11.79,8,0.43,947,0.00,0.00,0.7965,2.56,1.0000,23.19,22.50,0,0,0,3,0,0,0.00,14.47,5.29,1.28,14.70,0.00,0.00,0.000,34.62,-12.78,5.31,11,0.488
22804,15.04,-11.79,8,0.45,942,0.00,0.00,0.7988,2.56,1.0000,23.16,23.00,0,0,0,3,0,0,0.00,14.47,9.81,1.50,14.70,0.00,0.00,0.000,90.17,-12.78,13.87,11,0.366
22967,15.39,-11.79,8,0.58,972,0.00,0.00,0.7975,3.07,1.0000,22.21,22.50,0,0,0,3,0,0,0.00,14.47,11.24,1.70,14.70,0.00,0.00,0.000,60.29,-12.78,12.33,11,0.000
23130,16.77,-11.79,8,0.59,968,0.00,0.00,0.7975,3.33,1.0000,22.13,21.50,0,0,0,3,0,0,0.50,14.47,9.17,1.52,14.70,0.00,0.00,0.000,82.52,-12.78,15.40,11,0.122
23292,17.11,-11.79,8,0.61,978,0.00,0.00,0.7988,3.58,1.0000,22.00,21.00,0,0,0,3,0,0,0.50,14.47,9.91,1.58,14.70,0.00,0.00,0.000,75.27,-12.78,13.26,11,0.000
23456,16.19,-11.79,8,0.60,1028,0.00,0.00,0.8330,3.84,1.0000,22.27,21.50,0,0,0,3,0,0,0.50,14.47,10.01,1.56,14.70,0.00,0.00,0.000,63.70,-12.78,13.25,11,-0.122
23620,15.16,-11.79,8,0.59,1044,0.00,0.00,0.8017,3.58,1.0000,22.66,21.50,0,0,0,3,0,0,0.50,14.47,9.17,1.52,14.70,0.00,0.00,0.000,68.98,-12.78,12.34,11,0.000
23782,14.13,-11.80,8,0.56,1068,0.00,0.00,0.7988,3.58,1.0000,23.26,22.00,0,0,0,3,0,0,0.50,14.49,8.62,1.52,14.70,0.00,0.00,0.000,54.46,-12.78,10.81,11,-0.488
23945,13.44,-11.79,8,0.50,1075,0.00,0.00,0.7965,3.33,1.0000,23.91,23.00,0,0,0,3,0,0,0.00,14.47,7.52,1.36,14.70,0.00,0.00,0.000,13.11,-12.78,2.54,11,0.122
24108,12.98,-11.79,8,0.39,1059,0.00,0.00,0.8007,2.82,1.0000,23.83,24.00,0,0,0,3,0,0,0.00,14.47,4.35,1.22,14.70,0.00,0.00,0.000,11.52,-12.78,2.86,11,-0.122
24270,12.75,-11.79,8,0.33,1040,0.00,0.00,0.7988,2.30,1.0000,18.60,19.50,0,0,0,3,0,0,0.00,14.47,3.49,1.16,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
24433,12.98,-11.79,8,0.27,1032,0.00,0.00,0.7988,2.05,1.0000,15.64,17.00,0,0,0,3,0,0,0.00,14.47,3.30,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
24596,13.67,-11.79,8,0.24,1012,0.00,0.00,0.8230,2.05,1.0000,13.92,18.00,0,0,0,3,0,0,0.00,14.47,3.27,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
24759,14.24,-11.79,8,0.23,1040,0.00,0.00,0.7998,1.79,1.0000,16.83,16.50,0,0,0,3,0,0,0.00,14.47,3.24,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
24923,14.93,-11.79,8,0.21,1033,0.00,0.00,0.8017,1.79,1.0000,16.79,16.50,0,0,0,3,0,0,0.00,14.47,3.27,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
25085,15.73,-11.80,8,0.21,1014,0.00,0.00,0.7975,1.79,1.0000,16.77,17.50,0,0,0,3,0,0,0.00,14.50,3.21,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,-0.122
25248,16.08,-11.79,8,0.20,997,0.00,0.00,0.7998,1.79,1.0000,16.76,20.00,0,0,0,3,0,0,0.00,14.47,3.24,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
25411,16.54,-11.79,8,0.20,986,0.00,0.00,0.7988,1.79,1.0000,12.04,19.50,0,0,0,3,0,0,0.00,14.47,3.49,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,8.789
25575,16.65,-10.53,8,0.78,896,0.00,0.00,0.7965,3.84,1.0000,10.99,19.00,0,0,0,3,0,0,0.00,14.47,35.64,2.40,14.70,0.00,0.00,0.000,175.87,-11.23,52.09,10,-0.122
25737,18.95,-11.79,8,0.85,792,0.00,0.00,0.8355,5.63,1.0000,11.79,14.00,0,0,0,3,0,0,6.50,14.47,5.57,1.46,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,10,0.000
25900,19.64,-11.79,8,0.52,1411,0.00,0.00,0.7965,4.35,1.0000,19.25,8.50,0,0,0,3,0,0,2.00,14.47,5.07,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,3.906
26063,15.27,-2.99,8,0.81,1806,0.00,0.00,0.8007,5.38,1.0000,22.59,11.50,0,0,0,4,0,0,1.50,14.49,31.25,2.24,14.70,0.00,29.41,0.000,237.79,-5.34,73.64,12,-9.155
26225,14.36,-5.12,8,0.49,2323,0.00,0.00,0.8230,4.61,1.0000,24.05,25.50,0,0,0,4,0,0,2.00,14.47,5.36,1.48,14.70,52.16,0.00,44.295,0.00,-24.47,0.00,12,0.000
26389,12.63,-0.32,8,0.29,2106,0.00,0.00,0.8017,2.56,1.0000,22.28,13.50,0,0,0,4,0,0,0.00,14.47,16.62,1.20,14.70,54.12,42.75,54.178,257.33,-3.73,12.00,15,1.831
26552,11.94,-2.36,8,0.88,1780,0.00,0.00,0.7988,4.86,1.0000,20.40,22.00,0,0,0,4,0,0,1.00,14.47,31.51,2.30,14.70,32.55,17.65,48.083,237.44,-0.84,72.73,13,-9.644
26715,13.44,-11.79,8,0.61,1799,0.00,0.00,0.7988,4.35,1.0000,23.03,23.50,0,1,0,4,0,0,1.50,14.50,5.53,1.50,14.70,23.92,17.65,23.815,0.00,-12.78,0.00,17,1.099
26878,14.13,-3.45,8,0.77,1596,0.00,0.00,0.7988,4.10,1.0000,18.87,22.50,0,0,0,4,0,0,0.00,14.47,33.48,2.44,14.70,12.16,0.00,26.314,225.47,-4.43,81.16,13,-0.122
27040,15.50,-6.91,8,0.97,1212,0.00,0.00,0.8060,5.38,1.0000,11.21,13.00,0,0,0,4,0,0,1.50,14.47,21.28,2.02,14.70,0.00,0.00,0.000,193.07,-6.84,76.43,13,-2.930
27204,16.42,-33.28,8,0.90,1124,0.00,0.00,0.8017,5.89,1.0000,12.23,12.00,0,0,0,4,0,0,2.00,14.47,12.50,1.60,14.70,0.00,0.00,0.000,182.60,-12.78,8.35,11,1.221
27366,14.01,-8.68,8,1.00,1138,0.00,0.00,0.8155,5.89,1.0000,10.24,11.50,0,0,0,4,0,0,2.50,14.47,19.29,1.92,14.70,0.00,0.00,0.000,186.20,-9.67,87.73,11,0.000
27530,13.55,-11.78,8,0.99,1244,0.00,0.00,0.7975,5.89,1.0000,14.35,12.00,0,0,0,4,0,0,2.50,14.47,16.37,1.88,14.70,0.00,0.00,0.000,96.00,-8.74,28.52,11,-0.854
27693,12.75,-11.79,8,0.63,1698,0.00,0.00,0.7965,4.35,1.0000,25.36,21.50,0,0,0,4,0,0,0.50,14.47,5.00,1.40,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.122
27855,11.37,-11.79,8,0.32,1901,0.00,0.00,0.7945,2.82,1.0000,20.79,20.00,0,0,0,5,0,0,0.00,14.47,3.91,1.20,14.70,23.92,0.00,23.843,0.00,-12.78,0.00,11,0.000
28019,11.25,-11.79,8,0.19,1903,0.00,0.00,0.7945,1.54,1.0000,16.48,11.00,0,0,0,5,0,0,0.00,14.49,3.82,1.18,14.70,37.25,0.00,36.812,0.00,-12.78,0.00,11,0.000
28181,12.17,-11.79,8,0.15,1778,0.00,0.00,0.7955,1.54,1.0000,16.40,10.50,0,0,0,5,0,0,0.00,14.49,3.79,1.18,14.70,30.59,0.00,30.694,0.00,-12.78,0.00,11,0.000
28344,13.67,-11.79,8,0.14,1647,0.00,0.00,0.7998,1.28,1.0000,16.39,21.50,0,0,0,5,0,0,0.00,14.47,3.82,1.18,14.70,9.02,0.00,17.135,0.00,-12.78,0.00,11,0.000
28507,16.42,-11.80,8,0.14,1535,0.00,0.00,0.7998,1.54,1.0000,16.37,21.50,0,0,0,5,0,0,0.00,14.47,3.82,1.18,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
28671,17.46,-11.79,8,0.15,1370,0.00,0.00,0.7988,1.54,1.0000,16.37,21.50,0,0,0,5,0,0,0.00,14.47,3.70,1.18,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
28833,17.46,-11.79,8,0.16,1262,0.00,0.00,0.7988,1.54,1.0000,16.36,21.50,0,0,0,5,0,0,0.00,14.47,3.52,1.16,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
28996,17.00,-11.79,8,0.17,1206,0.00,0.00,0.8330,1.79,1.0000,16.35,21.50,0,0,0,5,0,0,0.00,14.47,3.46,1.16,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29160,16.65,-11.79,8,0.17,1151,0.00,0.00,0.7988,1.79,1.0000,16.34,21.50,0,0,0,5,0,0,0.00,14.47,3.30,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29322,16.42,-11.79,8,0.18,1118,0.00,0.00,0.7975,1.79,1.0000,16.33,21.50,0,0,0,5,0,0,0.00,14.47,3.30,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29485,15.96,-11.79,8,0.18,1074,0.00,0.00,0.7998,1.79,1.0000,16.32,21.50,0,0,0,5,0,0,0.00,14.47,3.21,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29648,15.73,-11.79,8,0.18,1030,0.00,0.00,0.7975,1.79,1.0000,16.31,21.50,0,0,0,5,0,0,0.00,14.47,3.03,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29811,15.39,-11.79,8,0.18,1003,0.00,0.00,0.8027,1.79,1.0000,16.31,21.50,0,0,0,5,0,0,0.00,14.47,2.84,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
29973,15.16,-11.79,8,0.18,972,0.00,0.00,0.7988,1.79,1.0000,16.30,21.00,0,0,0,5,0,0,0.00,14.47,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
30137,15.04,-11.79,8,0.17,958,0.00,0.00,0.8027,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.47,2.56,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
30299,14.93,-11.80,8,0.17,920,0.00,0.00,0.7945,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.49,2.54,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
30463,14.93,-11.80,8,0.17,883,0.00,0.00,0.7998,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.49,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
30626,15.04,-11.79,8,0.18,848,0.00,0.00,0.8017,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
30789,15.27,-11.79,8,0.18,821,0.00,0.00,0.7965,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,-0.122
30951,15.50,-11.79,8,0.18,805,0.00,0.00,0.7945,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.122
31115,15.73,-11.79,8,0.19,784,0.00,0.00,0.7955,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.47,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
31278,16.08,-11.79,8,0.19,774,0.00,0.00,0.8007,1.79,1.0000,16.30,20.00,0,0,0,5,0,0,0.00,14.49,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
31440,16.42,-11.80,8,0.20,775,0.00,0.00,0.8007,2.05,1.0000,16.31,20.00,0,0,0,5,0,0,0.00,14.49,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
31603,16.65,-11.80,8,0.20,790,0.00,0.00,0.7955,2.05,1.0000,16.31,20.00,0,0,0,5,0,0,0.00,14.49,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
31766,16.77,-11.80,8,0.19,812,0.00,0.00,0.8017,2.05,1.0000,16.32,20.00,0,0,0,5,0,0,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
31928,16.65,-11.79,8,0.20,835,0.00,0.00,0.7988,2.05,1.0000,10.65,10.50,0,0,0,5,0,0,0.00,14.47,3.33,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,5.30,11,-0.122
32091,16.54,-11.79,8,0.20,834,0.00,0.00,0.7945,2.05,1.0000,16.32,20.00,0,0,0,5,0,0,0.00,14.47,2.59,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
32255,16.54,-11.20,8,0.27,874,0.00,0.00,0.8017,2.05,1.0000,14.57,18.50,0,0,0,5,0,0,0.00,14.47,14.15,1.08,14.70,0.00,0.00,0.000,171.68,-12.78,20.93,11,0.854
32418,16.19,-11.69,8,0.86,769,0.00,0.00,0.7988,5.38,1.0000,9.04,16.00,0,0,0,5,0,0,2.00,14.49,20.18,1.98,14.70,0.00,0.00,0.000,158.92,-12.15,55.94,11,-1.343
32580,19.64,-11.79,8,0.69,1152,0.00,0.00,0.7935,5.63,1.0000,17.81,16.00,1,0,0,5,0,0,5.00,14.47,3.55,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
32799,15.96,-5.59,8,0.48,1557,0.00,0.00,0.8007,3.84,1.0000,19.61,17.50,0,0,0,6,0,0,0.00,14.47,33.15,1.16,14.70,0.00,0.00,0.000,218.06,-12.78,31.01,13,0.854
32907,14.01,-11.79,8,0.74,2022,0.00,0.00,0.8007,5.38,1.0000,24.65,23.00,0,0,0,8,0,0,2.50,14.47,12.23,2.14,14.70,18.82,0.00,18.979,0.00,-4.35,2.23,13,-0.366
33069,13.44,-2.31,8,0.32,2316,0.00,0.00,0.7998,3.07,1.0000,18.04,21.50,0,0,0,8,0,0,0.00,14.47,4.16,1.26,14.70,54.51,0.00,51.748,0.00,-6.56,0.00,13,0.122
33233,11.94,-0.42,8,0.34,2116,0.00,0.00,0.8007,1.79,1.0000,21.77,17.00,0,1,0,8,0,0,0.00,14.49,37.88,1.34,14.70,52.55,41.18,52.635,252.54,-5.04,30.21,13,0.977
33396,11.94,-7.21,8,0.82,1766,0.00,0.00,0.8037,4.61,1.0000,20.60,20.50,0,1,0,8,0,0,1.50,14.47,13.32,2.26,14.70,28.63,0.00,46.259,0.00,-8.21,0.30,13,-0.488
33559,13.44,-11.79,8,0.45,1920,0.00,0.00,0.7998,3.33,1.0000,18.22,12.50,0,0,0,8,0,0,0.50,14.47,4.19,1.28,14.70,29.41,20.00,29.288,0.00,-12.78,0.00,13,0.122
33718,14.01,-3.02,8,0.66,1610,0.00,0.00,0.7975,3.07,1.0000,19.15,20.50,0,0,0,8,0,0,0.00,14.49,41.71,2.36,14.70,19.22,1.18,29.751,229.73,-4.02,58.09,13,-0.366
33884,15.27,-6.72,8,0.94,1269,0.00,0.00,0.8027,5.12,1.0000,14.24,14.50,1,2,0,8,0,0,1.00,14.47,21.22,2.00,14.70,0.00,0.00,0.000,233.07,-6.57,43.26,13,-1.953
34046,17.11,-11.38,8,0.67,1456,0.00,0.00,0.7998,4.86,1.0000,20.78,18.00,0,1,0,8,0,0,0.50,14.47,5.06,1.40,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,5.981
34210,14.01,-5.47,8,0.87,1445,0.00,0.00,0.8050,4.86,1.0000,16.38,18.50,0,1,0,8,0,0,0.00,14.49,26.24,2.24,14.70,0.00,0.00,0.000,210.09,-6.31,53.29,12,0.000
34372,15.16,-5.83,8,0.96,1398,0.00,0.00,0.8330,5.63,1.0000,15.00,15.50,0,1,0,8,0,0,1.50,14.49,23.67,2.06,14.70,0.00,0.00,0.000,201.41,-6.79,54.17,12,-7.568
34536,14.24,-11.79,8,0.70,1392,0.00,0.00,0.7988,5.12,1.0000,22.38,19.50,0,1,0,8,0,0,1.00,14.47,4.74,1.38,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,12,0.000
34698,12.52,-7.93,8,0.78,1200,0.00,0.00,0.8027,3.58,1.0000,14.19,21.50,0,1,0,8,0,0,0.00,14.47,33.78,2.14,14.70,0.00,0.00,0.000,189.33,-7.62,70.08,11,0.000
34862,12.63,-8.58,8,0.98,1071,0.00,0.00,0.7998,4.61,1.0000,10.14,12.00,0,1,0,8,0,0,2.00,14.47,19.46,1.96,14.70,0.00,0.00,0.000,181.73,-9.58,58.04,11,-7.202
35024,14.36,-11.80,8,0.77,1101,0.00,0.00,0.8017,4.35,1.0000,17.67,13.00,0,0,0,8,0,0,2.00,14.50,4.74,1.34,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,18,8.301
35188,14.24,-8.81,8,0.93,1071,0.00,0.00,0.8007,4.61,1.0000,11.02,14.00,0,1,0,8,0,0,1.00,14.50,21.49,2.12,14.70,0.00,0.00,0.000,184.03,-9.80,64.67,11,0.000
35350,15.04,-10.11,8,0.99,1049,0.00,0.00,0.7998,5.12,1.0000,9.43,10.50,0,0,0,8,0,0,2.50,14.47,17.05,1.82,14.70,0.00,0.00,0.000,167.91,-10.49,27.01,11,0.488
35514,16.08,-9.16,8,1.01,1128,0.00,0.00,0.8007,5.63,1.0000,10.06,11.50,0,0,0,8,0,0,3.00,14.47,19.13,1.88,14.70,0.00,0.00,0.000,186.20,-10.15,64.98,11,0.000
35676,15.04,-7.02,8,0.99,1274,0.00,0.00,0.7975,5.63,1.0000,12.70,12.50,0,0,0,8,0,0,2.50,14.47,21.44,1.90,14.70,0.00,0.00,0.000,197.77,-8.57,66.14,11,-0.366
35840,14.36,-6.03,8,0.97,1434,-1.41,0.00,0.8007,5.63,1.0000,15.47,15.00,0,0,0,8,0,0,2.00,14.47,21.96,1.94,14.70,0.00,0.00,0.000,195.17,-7.88,27.66,12,0.854
36002,14.13,-5.17,8,0.99,1434,-2.81,0.00,0.7975,5.63,1.0000,14.47,13.00,0,1,0,10,0,0,1.50,14.49,24.34,2.04,14.70,0.00,0.00,0.000,209.59,-6.26,58.06,12,-9.155
36165,13.55,-11.79,8,0.72,1470,0.00,0.00,0.7955,4.86,1.0000,23.16,17.00,0,1,0,10,0,0,1.00,14.47,7.20,1.40,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,12,0.000
36328,12.06,-11.79,8,0.43,1394,0.00,0.00,0.7988,3.07,1.0000,21.88,15.50,0,0,0,10,0,0,0.00,14.47,4.04,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,20,5.249
36491,11.14,-6.69,8,0.83,1226,0.00,0.00,0.8305,3.33,1.0000,15.05,20.50,0,1,0,10,0,0,0.00,14.47,30.84,2.38,14.70,0.00,0.00,0.000,194.07,-7.51,52.38,11,-1.709
36654,12.17,-11.79,8,0.91,787,0.00,0.00,0.8007,3.84,1.0000,9.69,10.50,1,1,0,10,0,0,2.00,14.47,5.94,1.48,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,11,0.000
36818,13.78,-11.33,8,0.86,908,0.00,0.00,0.7955,3.58,1.0000,11.29,16.00,0,0,0,10,0,0,2.50,14.49,22.08,1.80,14.70,0.00,0.00,0.000,170.76,-12.78,54.81,11,0.122
36980,16.42,-11.77,8,0.97,886,0.00,0.00,0.7935,4.35,1.0000,8.39,10.00,0,0,0,10,0,0,3.00,14.49,11.61,1.74,14.70,0.00,0.00,0.000,0.00,-12.77,0.00,11,-0.488
37143,19.64,-9.82,8,0.71,1117,0.00,0.00,0.7998,4.10,1.0000,20.61,21.00,0,0,0,10,0,0,2.00,14.50,11.11,1.18,14.70,0.00,0.00,0.000,182.71,-12.78,10.80,11,0.854
